InteractorA,InteractorB
A5D8V7,Q7Z6G3
A5D8V7,O43463
A5D8V7,Q9UBB9
A5D8V7,Q8N3L3
Q2TAC2,P29972
Q2TAC2,P40617
Q2TAC2,A0A0S2Z4M1
Q2TAC2,O15169
Q2TAC2,Q9HC52
Q2TAC2,Q96HB5
Q2TAC2,Q86Y33
Q2TAC2,Q8IYX8
Q2TAC2,Q2TBE0
Q2TAC2,Q3B820
Q2TAC2,Q96MY7
Q2TAC2,Q9Y247
Q2TAC2,Q86YD7
Q2TAC2,Q92917
Q2TAC2,Q96CS2
Q2TAC2,P69905
Q2TAC2,Q96BZ8
Q2TAC2,Q96FQ7
Q2TAC2,P55081
Q2TAC2,Q6XQN6
Q2TAC2,P18615
Q2TAC2,Q14980
Q2TAC2,Q8NEY8
Q2TAC2,Q6NYC8
Q2TAC2,Q96QH2
Q2TAC2,Q8WWY3
Q2TAC2,P79522
Q2TAC2,P35236
Q2TAC2,Q8TBN0
Q2TAC2,A0A0S2Z4G9
Q2TAC2,Q96HH0
Q2TAC2,Q9NU19
Q2TAC2,Q08117
Q2TAC2,Q9NV29
Q2TAC2,Q14134
Q2TAC2,Q3SY00
Q2TAC2,Q9Y4E8
Q2TAC2,O75604
Q2TAC2,Q08E77
Q2TAC2,G3V1X1
Q2TAC2,Q8N5A5
Q2TAC2,Q96NC0
Q2TAC2,Q8TAU3
Q2TAC2,A0A0S2Z5X4
Q68CP9,Q86U86
Q68CP9,P51532
Q68CP9,Q12824
Q68CP9,Q969G3
P41002,O43303
P41002,Q13616
P41002,P31350
P41002,P63208
P41002,P63208
P46100,P45973
P46100,Q9UER7
P46100,Q15910
P46100,O75367
P46100,Q00566
P46100,Q92878
P51959,Q6NT76
P51959,Q6A162
P51959,P60409
P51959,Q9BRK4
P51959,Q9P286
P51959,Q8ND90
P51959,P30153
P51959,Q93062
P51959,Q8NA61
P51959,Q9UBB9
P51959,Q15025
P51681,Q16570
P51681,Q92583
P51681,P13236
P51681,P13501
P51681,P01730
P51681,P61073
P51681,O54081
Q02641,Q13936
Q719I0,P50222
Q9BUF7,P25788
Q14004,Q07021
Q14004,O75909
Q99062,P40763
Q99062,P0CG48
Q6UW56,Q92832
Q6UW56,Q9Y5X1
P06576,P25705
P06576,Q9UII2
P06576,P63104
Q00537,P63104
O95196,Q8BH60
P50583,Q14566
Q99627,Q9UNS2
Q99627,Q13098
Q99627,Q8N6Y0
O94929,Q9UKT9
O94929,Q9Y2D8
Q9H221,Q9H222
Q9H221,Q9H222
Q9UNN5,P55072
Q96CS3,P55072
Q08E93,Q6A162
Q08E93,P60409
Q08E93,P60410
Q08E93,P59991
Q08E93,Q99750
P03951,P23827
Q08495,Q08379
O43524,P31749
O43524,Q92974
O43524,P30260
O43524,Q92793
O43524,P03372
O43524,Q92731
O43524,Q60987
O43524,P85037
O43524,Q08050
O43524,P51610
O43524,P01106
O43524,P11309
O43524,Q96T60
O43524,P06400
O43524,P28749
O43524,Q96EB6
O43524,P84022
O43524,Q13485
O43524,O75529
O43524,P04637
O43524,P63104
O43524,P63101
P02686,P07550
P02686,P62158
P02686,P32246
P02686,Q9GZU7
P02686,Q8I629
P02686,Q64702
P02686,P25105
Q9UQF2,P12023
Q9UQF2,P00533
Q9UQF2,P04626
Q9UQF2,O14733
Q9UQF2,O43318
Q9UQF2,P45983
Q7Z7M0,O15265
Q7Z7M0,O00555
P35225,P78552
P35225,Q14627
Q99741,P06493
Q99741,P38936
Q99741,Q9H211
Q99741,P33993
Q99741,P53350
P35219,O43186
P35219,Q9UJY4
P35219,Q9BPX1
P35219,Q9NVH2
P35219,Q8TBB1
P35219,Q9Y5V3
P35219,Q9BZG1
P35219,Q96EA4
P35219,O15119
P08962,P04578
P08962,P01033
Q92934,P10415
Q92934,Q07817
Q92934,Q07817
Q92934,O43521
Q92934,Q92843
Q92934,O60238
Q92934,P45983
Q92934,P03495
Q92934,P04049
Q92934,P31947
Q92934,P17361
Q92934,Q04917
Q92934,P63104
Q9NP61,Q8IUH5
Q9NYF8,P10415
Q9NYF8,P50402
P25054,Q5JTC6
P25054,Q8N944
P25054,Q9NR80
P25054,P60953
P25054,P49674
P25054,P35221
P25054,P35222
P25054,Q02248
P25054,O14640
P25054,P54792
P25054,O14641
P25054,P14923
P25054,Q07666
P25054,Q14114
P25054,Q15691
P25054,Q14160
P25054,Q96N96
P25054,Q96N96
P25054,Q96N96
Q17RY0,P50616
Q6NSI1,P43360
Q9UHP7,Q12918
O75131,Q9BSI4
Q6UXB4,Q13347
Q6UXB4,P80217
P51788,Q9UMX0
P31327,P10398
P31327,P04049
P31327,P63104
Q3L8U1,Q07869
Q96MZ4,P25788
P30533,P01130
P30533,Q07954
P30533,Q99523
P30533,P98155
Q15173,O96017
Q15173,P46695
Q15173,P67775
Q15173,P30153
P20309,P08912
P20309,Q8IZF0
Q9Y478,O70302
Q9Y478,P62993
Q9Y478,Q13131
Q9Y478,P54646
Q9Y478,P54619
Q9Y478,O75385
Q86XS5,Q8N423
Q12955,O00203
Q12955,Q15796
Q9H8Y5,Q9Q2G4
O60678,Q14524
P35368,P25106
P35368,P61073
P35368,P21917
Q9H9E1,P56524
Q6AI12,P23526
Q6AI12,Q13526
Q6AI12,P54725
Q6AI12,O00560
Q7Z6M2,P63208
Q7Z6M2,P67809
O43402,Q15006
Q05193,P68135
Q05193,Q96RU3
Q05193,P62993
Q05193,P42858
Q05193,Q5S007
Q05193,P16333
Q05193,P29474
Q05193,Q8IVI9
Q05193,Q8WV41
Q05193,Q9Y5X1
Q06787,Q7L576
Q06787,Q96F07
Q06787,A1L4K1
Q06787,P51116
Q16690,P28482
Q8IYD8,Q9BTP7
Q8IYD8,P14373
Q96IJ6,P35070
Q96IJ6,P02741
Q96IJ6,Q9Y5P6
Q96IJ6,A0A0S2Z4D7
Q96IJ6,A0A0S2Z6P0
Q7Z7H3,Q9H8M2
Q7Z7H3,Q9P209
Q7Z7H3,Q8WYA6
Q7Z7H3,Q15323
Q7Z7H3,Q6A162
Q7Z7H3,P60409
Q7Z7H3,P60411
Q7Z7H3,Q5JR59
Q9Y232,P68431
Q96GS4,Q13561
Q96GS4,Q9NRI5
Q96GS4,Q12929
Q96GS4,Q9H4M3
Q96GS4,Q9H4M3
Q96GS4,Q9BQD3
Q96GS4,Q9Y2Q5
Q96GS4,P00540
Q96GS4,Q9GZM8
Q96GS4,Q149N8
Q96GS4,B2RWP4
Q9P2H0,Q99728
Q9P2H0,Q99689
Q9P2H0,O95257
Q9P2H0,Q9Y2X7
Q9P2H0,P42858
Q9P2H0,Q92993
Q9P2H0,O95251
Q8NHY2,Q7L5N1
Q8NHY2,P14921
Q8NHY2,P15036
Q8NHY2,P50549
Q8NHY2,P50549
Q8NHY2,P31947
Q96LZ3,Q12800
O94986,Q9UPN4
O94986,Q66GS9
O94986,O00444
Q01850,Q9Y2J4
Q01850,Q96IX9
Q01850,Q8TAB5
Q01850,Q53TS8
Q01850,Q504U0
Q01850,Q494R4
Q01850,Q8TD31
Q01850,Q86X02
Q01850,Q8IYX8
Q01850,Q9UKJ5
Q01850,P10606
Q01850,O60573
Q01850,Q9H0I2
Q01850,Q9BQ89
Q01850,Q3B820
Q01850,Q96CS2
Q01850,P56524
Q01850,A0A0S2Z4Q4
Q01850,O14964
Q01850,Q7Z3B3
Q01850,Q9BVG8
Q01850,Q96BZ8
Q01850,Q96GY3
Q01850,Q15014
Q01850,Q13084
Q01850,Q16512
Q01850,Q9P2K3
Q01850,Q9UHP6
Q01850,Q9BWG6
Q01850,Q9H788
Q01850,Q9H788
Q01850,Q969G3
Q01850,Q9NU19
Q01850,Q9BT92
Q01850,O75069
Q01850,P36406
Q01850,P02766
Q01850,P40222
Q01850,Q96HA8
Q01850,A0A0S2Z6H0
Q01850,Q8N5A5
P53567,P18847
P53567,P18848
P53567,Q9Y2D1
P53567,Q16520
P53567,P49715
P53567,P17676
P53567,P49716
P53567,P35638
P53567,P35638
P53567,P0C746
Q12830,P62805
Q12830,Q71DI3
Q12830,P28370
O95503,P35226
O95503,Q9HCE1
O95503,P35227
O95503,Q3KNV8
O95503,Q06587
O95503,Q99496
Q6UXT8,Q9UM73
Q6UXT8,P29376
P54132,Q9BX63
P54132,P39748
P54132,Q9BQ15
P54132,P53350
P54132,O75771
P54132,Q9H9A7
P54132,P27694
P54132,P42677
P54132,P54274
P54132,Q15554
P54132,Q96RL1
P54132,Q14191
P01730,P51681
P01730,P04578
P01730,Q1PHM6
P01730,Q2N0S6
P01730,P06239
P01730,P03407
P01730,P04150
P01730,P05919
Q9NR09,Q96A65
Q9NR09,Q02241
Q9NR09,Q02750
Q9NR09,P53350
O14519,Q96JN2
O14519,Q96HT8
O75843,Q15276
O75843,P03139
Q9Y2I7,Q08AM6
O75947,P24539
P30542,P29274
P30542,P08588
P30542,P07550
P30542,P16473
P30154,O08785
P30154,P67775
P30154,P30153
P30154,P63151
P30154,Q15172
P30154,Q13362
P30154,Q14738
P30154,Q16537
P30154,P11233
P30154,O08722
P16860,Q6A162
P16860,P60411
P16860,Q7Z3S9
P16860,P25788
Q99873,Q9Y3Y2
Q99873,Q5TAQ9
Q99873,Q08211
Q99873,Q01844
Q99873,Q8IZU1
Q99873,P35637
Q99873,P04591
Q99873,Q5JVS0
Q99873,P62805
Q99873,P61978
Q99873,O43390
Q99873,Q12906
Q99873,P22736
Q99873,P48552
Q99873,Q8IZS5
Q99873,Q9NR22
Q99873,Q9NR22
Q99873,Q14524
Q99873,Q15772
Q99873,Q96BD6
Q99873,Q99619
Q99873,O60506
Q99873,P40337
Q99873,Q96HA8
P04083,Q9Y6K9
P04083,Q13546
Q9NYB9,P00519
Q9NYB9,A7KAX9
Q9NYB9,Q9H6L4
Q9NYB9,Q9UL45
Q9NYB9,Q8VHK2
Q9NYB9,Q68D86
Q9NYB9,Q8IYA8
Q9NYB9,Q8TD31
Q9NYB9,Q9H3R5
Q9NYB9,O43186
Q9NYB9,Q9Y2H0
Q9NYB9,O60941
Q9NYB9,O43281
Q9NYB9,Q9H6Z9
Q9NYB9,Q6IB98
Q9NYB9,Q9H0I2
Q9NYB9,Q96CN9
Q9NYB9,O14964
Q9NYB9,P61978
Q9NYB9,P61978
Q9NYB9,Q9NSC5
Q9NYB9,Q8IY31
Q9NYB9,Q5T5P2
Q9NYB9,Q9BVG8
Q9NYB9,A1A4E9
Q9NYB9,P19012
Q9NYB9,Q15323
Q9NYB9,Q14525
Q9NYB9,P25800
Q9NYB9,P25791
Q9NYB9,P25791
Q9NYB9,Q96HT8
Q9NYB9,Q9H9J2
Q9NYB9,A0A0S2Z4D7
Q9NYB9,A0A0S2Z4E4
Q9NYB9,O43639
Q9NYB9,Q5HYW2
Q9NYB9,P37198
Q9NYB9,Q8N4B1
Q9NYB9,Q13526
Q9NYB9,P30405
Q9NYB9,Q96QH2
Q9NYB9,Q9NQX0
Q9NYB9,Q13131
Q9NYB9,P54646
Q9NYB9,Q569H4
Q9NYB9,O00560
Q9NYB9,O75886
Q9NYB9,Q9UBB9
Q9NYB9,Q08117
Q9NYB9,Q08117
Q9NYB9,Q13049
Q9NYB9,Q15654
Q9NYB9,Q5ST30
Q9NYB9,P50552
Q9NYB9,O43516
Q9NYB9,A0A0S2Z5X4
Q96NW4,Q13439
Q96NW4,Q12840
Q96NW4,P33175
Q96NW4,P70280
Q96NW4,Q9JHW5
Q13085,O60218
Q13085,P38398
Q13085,Q9CQ20
Q13085,Q96EB6
Q92466,Q13619
Q92466,Q16531
Q92466,Q01094
Q92466,Q01831
Q9Y3B6,Q15006
P22607,P05230
P22607,P08238
O75369,P21333
O75369,P62993
O75369,P05161
O75369,Q13233
O75369,Q9Y6R4
O75369,P16333
O75369,P63000
Q13643,Q9NQ94
Q13643,Q13444
Q13643,Q13155
Q13643,P02760
Q13643,A0A0A0MQZ8
Q13643,Q9BTE2
Q13643,Q5BN46
Q13643,Q9NVL8
Q13643,Q8IYA8
Q13643,A0A0S2Z364
Q13643,Q8NE01
Q13643,Q8NE01
Q13643,P09603
Q13643,Q5SQP8
Q13643,A2VCK2
Q13643,A0AVK6
Q13643,Q6NXP0
Q13643,Q5JZY3
Q13643,Q7L775
Q13643,Q9BYI3
Q13643,Q8NEG0
Q13643,Q86YD7
Q13643,Q96D16
Q13643,P15408
Q13643,Q96NZ1
Q13643,P15976
Q13643,P23769
Q13643,O75603
Q13643,Q86Z02
Q13643,Q12891
Q13643,Q9UKT9
Q13643,Q6UWL6
Q13643,P57682
Q13643,Q5T749
Q13643,P59990
Q13643,P59991
Q13643,Q96EK9
Q13643,Q9NRM7
Q13643,P25791
Q13643,Q8N448
Q13643,Q9HC36
Q13643,Q9P0M9
Q13643,A2RUH7
Q13643,O15460
Q13643,Q86TB9
Q13643,Q96BD5
Q13643,Q96PX9
Q13643,P29350
Q13643,Q2TAL8
Q13643,O60216
Q13643,P48380
Q13643,Q8TAI7
Q13643,Q9UHR5
Q13643,Q8IYX7
Q13643,Q8ND83
Q13643,Q96AG3
Q13643,Q8N4M1
Q13643,P62308
Q13643,Q08117
Q13643,Q96JJ7
Q13643,G5E9N2
Q13643,Q6ZVT0
Q13643,P29597
Q13643,Q8TAI1
Q13643,Q7Z7E8
Q13643,B2RUY7
Q13643,A0A0B4J299
Q13643,M0QY76
Q13643,Q8TAU3
Q13643,Q96KM6
Q8NEJ0,P06213
Q9BTP7,Q8IYD8
Q9BTP7,Q8IYD8
Q7L8L6,O95259
Q7L8L6,Q14160
Q9Y421,Q9HCG8
P08588,P30542
P08588,P31016
P08588,P21917
P08588,Q86UL8
P08588,Q5TCQ9
P08588,P14270
Q96GD4,O15392
Q96GD4,O15392
Q96GD4,O15392
Q96GD4,Q16543
Q96GD4,Q53HL2
Q96GD4,Q86XJ1
Q96GD4,Q16695
Q96GD4,P08238
Q96GD4,Q9NQS7
Q96GD4,Q9NQS7
Q96GD4,Q92993
Q96GD4,Q15691
Q96GD4,P06748
Q96GD4,P30153
Q96GD4,Q8WYJ6
Q96GD4,O75410
Q96GD4,Q99986
Q07002,Q68D86
Q07002,O95273
Q07002,Q08379
Q07002,Q9BVG8
Q07002,Q15323
Q07002,Q6A162
Q07002,Q9BRK4
Q07002,Q8TD10
Q07002,Q5JR59
Q07002,Q8ND90
Q07002,P14373
Q07002,Q9BYV2
Q07002,Q9BZW7
Q07002,P63104
Q96BJ3,Q9NWS6
Q96BJ3,Q8TBB1
P24941,P20248
P24941,P30274
P24941,P51943
P24941,O95067
P24941,P24385
P24941,P24864
P24941,O96020
P24941,P51946
P24941,P50613
P24941,P38936
P24941,P46527
P24941,Q16667
P24941,P61024
P24941,P03129
P24941,Q09472
P24941,Q969H0
P24941,Q08619
P24941,Q9Y6K9
P24941,O95835
P24941,Q8TD08
P24941,P06400
P24941,Q9BY12
P24941,Q9UQR0
P24941,Q9UQR0
P24941,Q9UBI4
P24941,Q96PU4
A5D8T8,Q6UY14
A5D8T8,Q6A162
A5D8T8,Q7Z3S9
Q96FN4,Q8TBB1
Q96FN4,Q04864
Q96FN4,O60504
Q96FN4,Q9NYB0
Q96FN4,P14373
Q96FN4,Q8TBC4
Q16671,P08238
Q8WYQ3,Q9Y6H1
Q8WYQ3,Q9BRQ6
Q8WYQ3,Q16891
Q13315,P27958
Q13315,Q9NY61
Q13315,P00519
Q13315,O43313
Q13315,Q6PJG6
Q13315,Q5XUX0
Q13315,Q9Y6K9
Q13315,Q13007
Q13315,Q14676
Q13315,Q9BQ15
Q13315,P11245
Q13315,O60934
Q13315,P46531
Q13315,Q9BZ95
Q13315,Q7LG56
Q13315,Q9Y4R8
Q13315,P54274
Q13315,P54274
Q13315,Q15554
Q13315,Q12888
Q13315,O43156
Q96AP0,Q9UJU6
Q96AP0,Q14195
Q96AP0,O75821
Q96AP0,O43768
Q96AP0,O00410
Q96AP0,P07476
Q96AP0,Q8N386
Q96AP0,Q96JY6
Q96AP0,Q9NUX5
Q96AP0,Q9NUX5
Q96AP0,Q9NUX5
Q96AP0,Q91WC1
Q96AP0,Q9H477
Q96AP0,P49796
Q96AP0,Q8VC56
Q96AP0,Q9Y3A5
Q96AP0,P31948
Q96AP0,Q9H668
Q96AP0,Q9UNE7
Q96AP0,Q9BXI6
Q96AP0,Q9BTW9
Q96AP0,Q9BSI4
Q96AP0,Q9BSI4
Q96AP0,Q13885
Q96AP0,Q92900
Q96AP0,P62258
Q68CJ9,P18850
Q68CJ9,O43889
Q68CJ9,Q16649
Q13131,Q9NYB9
Q13131,O14503
Q13131,O14627
Q13131,Q13363
Q13131,O95073
Q13131,Q08379
Q13131,Q6NT76
Q13131,Q8IX15
Q13131,P08238
Q13131,Q9UKT9
Q13131,Q8NBZ0
Q13131,Q6A162
Q13131,Q96JM7
Q13131,Q5JR59
Q13131,Q8IXK0
Q13131,Q96PV4
Q13131,Q9Y478
Q13131,O43741
Q13131,P54619
Q13131,Q93062
Q13131,Q8HWS3
Q13131,Q9UFD9
Q13131,Q9HAT0
Q13131,Q9Y2D8
Q13131,Q9NVV9
Q13131,Q08117
Q13131,P14373
Q13131,Q15654
Q13131,Q9Y3Q8
Q13131,Q5T124
Q13131,Q9H9H4
Q13131,Q8N1B4
Q13131,P46937
Q13131,O96006
Q8IUI8,Q8TCE9
Q8IUI8,Q96PK6
Q8IUI8,Q9BRG1
Q00005,O15530
Q00005,P30153
Q00005,P23443
P25100,P25106
P25100,P61073
P25100,Q14160
P25100,Q13424
P25100,Q61234
P25100,Q99L88
P25100,Q13425
P25100,Q925E0
O75689,Q92997
O75689,Q08379
O75689,Q9NQT8
O75689,Q9H190
P20711,P10275
P08912,P20309
Q6PGQ1,Q9NPC6
Q6PGQ1,Q9NUL5
Q92499,P04618
Q96EV8,P78537
Q96EV8,Q6QNY1
Q96EV8,Q6QNY0
Q96EV8,Q8TDH9
Q96EV8,Q9UL45
Q96EV8,Q8WUW1
Q96EV8,Q8IYE0
Q96EV8,Q494R4
Q96EV8,Q8TD31
Q96EV8,O60941
Q96EV8,A1L3X0
Q96EV8,Q96CS2
Q96EV8,Q8IY31
Q96EV8,Q7Z3B3
Q96EV8,Q9BVG8
Q96EV8,Q7Z4N8
Q96EV8,O00560
Q96EV8,Q9NUL5
Q96EV8,O95295
Q96EV8,A1L4H1
Q96EV8,P14373
Q96EV8,Q8N3L3
Q96EV8,Q9Y3C0
Q96EV8,P13010
Q15007,Q13422
Q15007,Q13422
Q15007,P43364
Q15007,Q9HCE5
Q15007,Q9GZT3
Q15007,Q8N1B4
Q96D05,Q8N205
Q6NZ36,O15360
Q6NZ36,Q8NI38
Q6NZ36,Q9UBZ9
Q6NZ36,Q920Q2
Q7L622,P62841
P00748,Q07021
O94850,O88382
O94850,Q96B97
O95837,O96015
P50148,P49407
P50148,Q6DN90
P50148,Q969F8
P50148,P10276
P50148,Q8R455
P63098,Q99683
P63098,Q08209
P63098,Q08209
P63098,Q08209
P63098,P48454
O60238,Q15848
O60238,Q9NQ11
O60238,Q92934
O60238,P10415
O60238,Q12983
O60238,Q9BXN2
O60238,Q9BXN2
O60238,P03247
O60238,Q969F0
O60238,Q5T700
O60238,P22736
O60238,Q9NRQ5
O60238,P17152
Q12904,Q13155
Q12904,P04591
Q12904,Q96CV9
Q12904,Q99598
Q99807,Q9NZJ6
Q99807,Q9Y3A0
Q99807,Q5HYK3
Q99807,Q9Y2Z9
Q99807,O75208
Q12802,P03372
Q12802,P21980
Q12802,P63104
P17676,P18848
P17676,Q16520
P17676,Q86X55
P17676,P49715
P17676,P53567
P17676,P35638
P17676,P03120
P17676,P03122
P17676,P06422
P17676,P06790
P17676,P03372
P17676,P15941
P17676,P63165
P17676,P04637
P31146,A1L4K1
P31146,Q08379
P31146,P40763
Q15059,P01106
Q9BUN5,Q8WXE1
Q9BUN5,Q96RK4
Q9H0C5,P03120
P36405,O43924
P36405,Q13432
Q9NR80,P25054
O15265,O00468
O15265,Q9P209
O15265,P02283
O15265,Q8N2S1
O15265,O00339
O15265,O75095
O15265,Q7Z7M0
O15265,Q9Y3T9
O15265,P37198
O15265,Q8IUQ4
O15265,Q9BX66
O15265,Q12962
O15265,Q9Y4A5
Q96KQ4,Q52MB2
Q96KQ4,Q99459
Q96KQ4,Q09472
Q96KQ4,Q8TD10
Q96KQ4,P62136
Q96KQ4,Q8NHQ8
Q96KQ4,Q13077
A8MQ03,Q7L8T7
A8MQ03,O43184
A8MQ03,Q6UY14
A8MQ03,Q6P5X5
A8MQ03,P27658
A8MQ03,Q9UGL9
A8MQ03,P49639
A8MQ03,Q5T749
A8MQ03,P60410
A8MQ03,P59991
A8MQ03,P0C7H8
A8MQ03,Q6L8G9
A8MQ03,P26371
A8MQ03,Q3LI64
A8MQ03,Q3LI66
A8MQ03,Q9BYQ3
A8MQ03,Q9BYQ0
A8MQ03,Q14847
A8MQ03,Q5T7P2
A8MQ03,Q5T752
A8MQ03,Q5T753
A8MQ03,Q5T754
A8MQ03,O14633
A8MQ03,Q5TA81
A8MQ03,Q5TA76
A8MQ03,Q5TA77
A8MQ03,Q5T5A8
A8MQ03,Q9BYE3
A8MQ03,Q5T5B0
A8MQ03,Q5TA78
A8MQ03,Q5TCM9
A8MQ03,P32242
A8MQ03,O60896
A8MQ03,P49901
A8MQ03,O43609
A8MQ03,Q15025
A8MQ03,O14817
A8MQ03,Q6EMK4
A8MQ03,Q9P0T4
Q8TD06,O75477
Q8TD06,P37198
Q8TD06,O43765
Q8TD06,Q96EQ0
Q8TD06,Q9UMX0
Q8TD06,Q9UMX0
Q8TD06,Q9UHD9
Q8TBE0,Q13137
Q8TBE0,Q92997
Q8TBE0,Q08379
Q8TBE0,O75525
Q8TBE0,Q6A162
Q8TBE0,P60409
Q8TBE0,Q9BRK4
Q8TBE0,Q99750
Q8TBE0,Q08117
Q8TBE0,Q12933
Q8TBE0,Q9BUZ4
P25098,P21462
P25098,Q9Y2X7
P25098,P35626
P25098,Q00987
P25098,P25963
P25098,Q13635
P25098,P0CG48
P49760,P49759
P49760,P49761
P49760,Q8N684
P49760,P42892
P49760,Q53SE7
P49760,O95198
P49760,Q8TBB1
P49760,Q9P127
P49760,Q9BYD3
P49760,Q8NAV1
P49760,Q14498
P49760,D3DU92
P49760,Q9BUV0
P49760,O00560
P49760,Q8TAD8
P49760,P08621
P49760,P78362
P49760,A0A0S2Z4Z6
P49760,Q8IYB3
P49760,P14373
P49760,Q01081
P49760,Q7KZS0
P49760,Q96MU7
P49760,O14978
P49760,Q53GI3
P49760,Q8TD17
P49760,Q8WTR7
P49760,Q15696
Q9BXC9,P05062
Q9BXC9,Q8NFJ9
Q9BXC9,Q8IWZ6
Q9BXC9,Q8IWZ6
Q9BXC9,Q3SYG4
Q9BXC9,O15078
Q9BXC9,Q15051
Q9BXC9,Q99750
Q9BXC9,Q9NPJ1
Q9BXC9,P61289
Q9BXC9,Q93062
Q4VC05,P13196
Q8TAL5,Q5R372
Q76L83,Q96DN6
Q9BUQ8,Q96DI7
Q9BUQ8,P54274
P08572,P02462
Q8WYN0,Q8IVW4
Q8WYN0,Q9H0R8
Q9Y4P1,O95166
Q9Y4P1,Q9H0R8
Q9Y4P1,P60520
Q9Y4P1,Q9H492
Q9Y4P1,Q9GZQ8
Q9Y4P1,Q9BXW4
O95352,P29692
O95352,O95166
O95352,Q9H0R8
O95352,P60520
O95352,P14316
O95352,Q9GZQ8
O95352,Q96EB6
O95352,P04637
Q6UY14,Q53FW8
Q6UY14,Q6ZMM2
Q6UY14,Q9Y4X0
Q6UY14,Q9Y4X0
Q6UY14,B3KTP4
Q6UY14,Q9BZE9
Q6UY14,Q8TAB7
Q6UY14,Q8IYR0
Q6UY14,Q9Y6H1
Q6UY14,P07510
Q6UY14,A5D8T8
Q6UY14,Q9UBL6
Q6UY14,Q02930
Q6UY14,P09228
Q6UY14,P07858
Q6UY14,Q96SQ9
Q6UY14,A8MQ03
Q6UY14,Q14689
Q6UY14,Q96T75
Q6UY14,O60573
Q6UY14,P16930
Q6UY14,Q9H5Z6
Q6UY14,O95363
Q6UY14,Q969U6
Q6UY14,P68106
Q6UY14,P21333
Q6UY14,O43559
Q6UY14,P23769
Q6UY14,P09681
Q6UY14,Q8NEA9
Q6UY14,Q9Y223
Q6UY14,Q0D2H9
Q6UY14,V9HW60
Q6UY14,P14210
Q6UY14,P49639
Q6UY14,P09022
Q6UY14,P60412
Q6UY14,P60370
Q6UY14,P60410
Q6UY14,P60411
Q6UY14,Q9BYQ6
Q6UY14,Q9BQ66
Q6UY14,Q9BYR5
Q6UY14,Q6L8G9
Q6UY14,P26371
Q6UY14,Q9BYQ4
Q6UY14,Q9BYQ2
Q6UY14,Q5T7P3
Q6UY14,O14633
Q6UY14,Q5TA82
Q6UY14,Q5T5A8
Q6UY14,Q5T5B0
Q6UY14,Q5TA78
Q6UY14,Q8TCE9
Q6UY14,A0A0S2Z5S9
Q6UY14,P25800
Q6UY14,P25791
Q6UY14,Q17RB8
Q6UY14,Q8WV35
Q6UY14,O60336
Q6UY14,Q9UJV3
Q6UY14,Q6PF18
Q6UY14,Q8N6N6
Q6UY14,Q9GZQ4
Q6UY14,P34130
Q6UY14,Q96PB7
Q6UY14,Q7Z2X4
Q6UY14,Q13526
Q6UY14,O43741
Q6UY14,P43115
Q6UY14,Q8WUD1
Q6UY14,Q96PM5
Q6UY14,Q9H4E5
Q6UY14,Q9NUL5
Q6UY14,Q9UHI7
Q6UY14,Q9NP91
Q6UY14,Q92922
Q6UY14,Q6RVD6
Q6UY14,P20155
Q6UY14,O75716
Q6UY14,Q92537
Q6UY14,Q15560
Q6UY14,Q86TG1
Q6UY14,O95985
Q6UY14,Q8IWZ5
Q6UY14,Q15654
Q6UY14,Q96PN8
Q6UY14,Q2TAL6
Q6UY14,Q8TAU3
Q6UY14,Q96SQ5
Q9NQ79,P29972
Q9NQ79,Q15555
Q9NQ79,Q8NDC4
P49418,Q0P5N6
P49418,P08081
P49418,Q05D60
P49418,P69682
P49418,Q9CR95
P49418,P48454
P49418,P54274
P49418,P58197
Q8IWX8,Q14562
Q8IWX8,Q70Z53
Q8IWX8,Q9NQ29
Q8IWX8,Q15637
Q8IWX8,Q8WVK2
Q8IWX8,P26368
P23508,P49674
P23508,P29084
P23508,P26045
P23508,Q14160
Q04917,Q96B36
Q04917,Q92934
Q04917,Q8N5S9
Q04917,P22681
Q04917,P30305
Q04917,O94921
Q04917,P67828
Q04917,O60565
Q04917,P56524
Q04917,Q14678
Q04917,Q5S007
Q04917,Q99759
Q04917,Q99683
Q04917,Q7KZI7
Q04917,P27448
Q04917,Q96L34
Q04917,Q8TEW0
Q04917,Q9NPB6
Q04917,Q9BYG5
Q04917,Q9BYG4
Q04917,P41743
Q04917,Q9BZL6
Q04917,P04049
Q04917,P61588
Q04917,P37840
Q04917,P62258
Q6UX39,Q8IXL6
Q9NXR5,Q92624
Q08722,Q9P1W8
Q08722,Q8N205
Q9NVV5,Q9GZY8
Q9NVV5,Q96PM5
Q8NFJ9,P05062
Q8NFJ9,Q9H0F7
Q8NFJ9,Q9H0F7
Q8NFJ9,Q9BXC9
Q8NFJ9,Q96RK4
Q8NFJ9,Q8IWZ6
Q8NFJ9,Q3SYG4
Q8NFJ9,P68104
Q8NFJ9,Q15051
Q8NFJ9,P48356
Q8NFJ9,Q15154
Q8NFJ9,Q96QF0
Q9UNS2,P10398
Q9UNS2,P61201
Q9UNS2,Q92905
Q9UNS2,Q7L5N1
Q9UNS2,Q9UBW8
Q9UNS2,Q99627
Q9UNS2,Q9Y6K9
Q9UNS2,Q07889
O00512,P18824
O00512,Q6P1J9
O00512,P35222
O00512,Q9V9W8
O00512,Q9Y3Y4
O00512,Q9BRQ0
O95996,Q15691
O95996,Q9UPY8
O95996,Q13625
